Unnamed: 0;id_str;created_at;user_name;user_location;user_verified;retweet_count;favorite_count;lang;text;sentiment
4882;1.24158E+18;22/3/2020 04:14;Juan Llorente Gómez;El Salvador;False;0;0;es;crisis planetaria derivada salud pública desatada por pandemia del covid …;0
4887;1.24158E+18;22/3/2020 04:14;LasVerdades.NET;Dominican Republic;False;0;0;es;covid formosa solo una paciente con síntomas;2
4899;1.24158E+18;22/3/2020 04:14;Cristian javier;Colombia;False;22;317;es;ministra consejera salud eyra ruíz aseguró que esperan tener para mes abril las vacunas contra…;0
4918;1.24158E+18;22/3/2020 04:14;Fernando Jaramillo M;Ecuador;False;0;2;es;seúl samsung biologics anunció estar produciendo masivamente tratamiento anticuerpos contra …;0
4921;1.24158E+18;22/3/2020 04:14;La vaca que más caga;Spain;False;0;0;es;datos aragón conclusiones continúa descenso semanal con menos casos que jueves pasado…;2
4929;1.24158E+18;22/3/2020 04:14;Gabriel;Argentina;False;0;0;es;tras llegada del todo incluso cómo nos movilizamos cambiado pero has preguntado ¿cómo debería…;2
4942;1.24158E+18;22/3/2020 04:14;@WbeimarMunoz.;Colombia;False;1;8;es;biden prometió gobernante estatales que brindará los recursos necesarios para acabar con covid;2
4951;1.24158E+18;22/3/2020 04:14;🦋Ktira💬;Venezuela;False;417;153;es;final nombró gerente del huracán así como gerente del covid aún chiste pero colombia chiste;0
4953;1.24158E+18;22/3/2020 04:14;ht24 Periodismo;Colombia;False;0;0;es;covid juego prevención está tus manos lávatelas con agua jabón …;2
4967;1.24158E+18;22/3/2020 04:14;ᴹᴬᴿᵀᴵᴺᴬ;Argentina;False;0;0;es;los encuestadores seguirán todas las medidas sanitarias para prevenir covid esta encuesta resultado del convenio…;2
4972;1.24158E+18;22/3/2020 04:14;gregory;United States;False;2;2;es;lavarse las manos con agua jabón una las medidas más efectivas para frenar covid pero millones niños…;0
4980;1.24158E+18;22/3/2020 04:14;mauricio andres;Colombia;False;0;0;es;mesa enfermera denuncia que autorizar test covid las farmacias propiciaría focos contagio;2
4994;1.24158E+18;22/3/2020 04:14;Clive Bixby;Argentina;False;0;8;es;ayer carmen fuentes julio esposa del fallecido periodista ramiro lora aldana salió clínica salud social sin…;0
5004;1.24158E+18;22/3/2020 04:14;🌐 Luis F.🌐;Peru;False;0;0;es;colombia registró 487 casos nuevos covid para total 225 490 contagios …;2
5040;1.24158E+18;22/3/2020 04:14;erin;United States;False;1;7;es;california impuso toque queda gran parte territorio para detener aumento casos covid;0
5041;1.24158E+18;22/3/2020 04:14;CristianF.Caponnetto;Argentina;False;0;0;es;arena fuera del reloj memorial las víctimas covid rafael lozano hemmer …;0
5042;1.24158E+18;22/3/2020 04:14;Julio CC;Peru;False;8;25;es;nuevos casos covid hoy suman 7487 nuevos casos 7209 recuperados 198 fallecidos cifras globales …;2
5045;1.24158E+18;22/3/2020 04:14;HT Noticias RD;Dominican Republic;False;0;0;es;colombia registra 487 nuevos contagios 198 muertes por covid;0
5064;1.24158E+18;22/3/2020 04:14;Colombia.com (desde 🏠);Colombia;False;0;0;es;durante crisis sanitaria covid nos rodea dolor multiplicado por imposibilidad asistir funerales …;0
5070;1.24158E+18;22/3/2020 04:14;Gerardo Alberto Isea;Venezuela;False;0;0;es;registra 829 caso país;2
5089;1.24158E+18;22/3/2020 04:14;Jorge H Arango;Colombia;False;0;0;es;¡ pierdas través del invita conferencia vida emocional con covid…;0
5111;1.24158E+18;22/3/2020 04:14;Mauricio Cabrera;Canada;False;0;0;es;llegan brasil las primeras dosis vacuna china coronavac contra covid;0
5113;1.24158E+18;22/3/2020 04:14;Don Vocero;Mexico;False;26;35;es;tendrá mayor intensidad covid diciembre;2
5131;1.24158E+18;22/3/2020 04:14;Mathías.;Argentina;False;0;1;es;seremi salud marlenne durán llegó hasta terminal talca junto cuadrilla sanitaria salud ocupacional para realiza…;2
5138;1.24158E+18;22/3/2020 04:14;Café Negro Portal;Mexico;False;1;1;es;reporte del plan estatal prevención control actualizaciónjueves noviembr…;2
5140;1.24158E+18;22/3/2020 04:14;Ruben;Mexico;False;1;5;es;covid estado situación general belgrano;2
5154;1.24158E+18;22/3/2020 04:14;J.J. Paredes;Guatemala ;False;0;0;es;covid sus bulos 831 mentiras alertas falsas desinformaciones sobre coronavirus;0
5166;1.24158E+18;22/3/2020 04:14;ＭＡＲÍＡ ＬＵＣÍＡ 🍷;Argentina;False;0;0;es;pues oaxaca bajo guardia ante covid siguen aumentando los contagios muchos normalidad otro…;2
5171;1.24158E+18;22/3/2020 04:14;Abraham 🎄;Mexico;False;1;1;es;california imponen toque queda por pico casos covid vía;0
5182;1.24158E+18;22/3/2020 04:14;EnriettiG;Argentina;False;0;0;es;alguien puede explicar eso paquete ayuda dinero público español los países del norte africa …;2
5204;1.24158E+18;22/3/2020 04:14;Tu amigo Tony;Mexico;False;0;0;es;hemos realizado diferentes alianzas para gestionar oportunamente las muestras pruebas covid para municipio …;2
5210;1.24158E+18;22/3/2020 04:14;Milicia Bolivariana;Spain;False;6;4;es;pfizer elevó efectividad vacuna contra covid;0
5230;1.24158E+18;22/3/2020 04:15;Recompilado;Venezuela;False;1;1;es;hoy confirmó nuevo fallecimiento por coronavirus nuestro país trata una paciente años rivera …;0
5240;1.24158E+18;22/3/2020 04:15;Julio Ovalle Schulz;Chile;False;0;0;es;así aparecen publicados los resultados los ensayos clínicos las diferentes vacunas hace dos días …;2
5245;1.24158E+18;22/3/2020 04:15;Noticieros Hoy Mismo;Honduras;False;0;1;es;informó que hoy confirmaron 039 nuevos casos los cuales 517 corresponden …;2
5248;1.24158E+18;22/3/2020 04:15;ruth;Argentina;False;0;1;es;san lorenzo reportaron casos roldán granadero baigorria …;2
5292;1.24158E+18;22/3/2020 04:15;elvis_cochuelo;Mexico;False;0;0;es;situación actual casos confirmados ocupación camas críticas generales info …;2
5307;1.24158E+18;22/3/2020 04:15;Doña VANEAVELINA♀;Colombia;False;0;0;es;son 292 los internados unidades terapia intensiva con porcentaje ocupación camas …;2
5323;1.24158E+18;22/3/2020 04:15;Mateo 👑;Argentina;False;0;0;es;con fallecidos totales 829 casos activos personas cuidados intensivos actualización información…;2
5335;1.24158E+18;22/3/2020 04:15;YANKEE AT HOME 🏠🏟💎;Colombia;False;1;2;es;anuncian toque queda california por pandemia;0
5357;1.24158E+18;22/3/2020 04:15;ņ;Argentina;False;0;0;es;vacuna contra creada por las farmacéuticas estados unidos alemani…;2
5365;1.24158E+18;22/3/2020 04:15;𝓙𝓸𝓼𝓮 𝓙 𝓢𝓪𝓻𝓠𝓾𝓲𝓷𝓽📸;Chile;False;0;8;es;pfizer presenta este viernes pedido para que autoricen vacuna compañía que…;2
5369;1.24158E+18;22/3/2020 04:15;Andres Moreno Jaramillo 📊;Colombia;False;2;5;es;médicos itinerantes suman una nueva misión interior nuestro país para apoyar equipos locales aportar…;2
5382;1.24158E+18;22/3/2020 04:15;Olme R. Contreras G.;El Salvador;False;0;2;es;crisis del tercera protesta sanitarios málaga contra orden salud que suspende permisos…;2
5384;1.24158E+18;22/3/2020 04:15;solodiego;Chile;False;0;0;es;¡bienvenidos estamos este jueves espacio para aclarar dudas sobre …;2
5410;1.24158E+18;22/3/2020 04:15;Propontis;Italy;False;0;0;es;apócrifo 124 vestigios misterio del dique ciénaga lugar una semiosis infinita “vestigios”…;2
5412;1.24158E+18;22/3/2020 04:15;Carolina Murcia Pérez🌈;Colombia;False;0;1;es;primer ministro nipón yoshihide suga pide los japoneses extremar precaución ante nuevo récord con…;2
5415;1.24158E+18;22/3/2020 04:15;Raúl Rom;Spain;False;0;3;es;contra podría ser distribuida este año;0
5427;1.24158E+18;22/3/2020 04:15;EL TIEMPO;Colombia;True;29;64;es;según universidad johns hopkins tiene mayor tasa letalidad por mundo …;2
5433;1.24158E+18;22/3/2020 04:15;INF CENTRAL;Uruguay;False;0;0;es;jueves con 464 nuevos casos rosario 1669 toda provincia;2
5441;1.24158E+18;22/3/2020 04:15;Ariel Moreno;Colombia;False;0;0;es;florida superó barrera los 900 mil casos positivos estado algunas autoridades local…;2
5453;1.24158E+18;22/3/2020 04:15;JAIME GONZALEZ;Colombia;False;0;0;es;nueva york suspendió las clases por rebrote;0
5463;1.24158E+18;22/3/2020 04:15;SILVIA DE LOS RIOS;Peru;False;4;12;es;california vuelve confinamiento parcial como muchos sitios europa los negocios esenciales cerrarán…;0
5474;1.24158E+18;22/3/2020 04:15;Codigo JuniorGuz18;Dominican Republic;False;3;6;es;las primeras dosis alcanzarían para vacunar este año millones personas estima que trabajadores del …;2
5477;1.24158E+18;22/3/2020 04:15;Matias Mihovilcevic;Argentina;False;0;0;es;mundo tener abiertas las escuelas primarias genera más contagios teléfono para los gremialistas …;2
5482;1.24158E+18;22/3/2020 04:15;Fernando Valdez;Argentina;False;1;0;es;algunos supermercados comenzaron experimentar desabasto debido anuncio las nuevas restricciones por…;0
5483;1.24158E+18;22/3/2020 04:15;A.K. Brown;United States;False;0;0;es;peso cierra unidades por dólar logra mejor cotización desde marzo …;1
5490;1.24158E+18;22/3/2020 04:15;CRISTIAN ☯️;Colombia;False;0;0;es;habla con gobernadores republicanos demócratas sobre sus planes para responder repunte pande…;2
5519;1.24158E+18;22/3/2020 04:15;Rodolfo Benites;Peru;False;0;1;es;seguimos trabajando cada municipio para detectar casos barrio las dalias…;2
5524;1.24158E+18;22/3/2020 04:15;Pedro Ramírez;Peru;False;0;0;es;florida suma 000 nuevos casos coronavirus solo día;2
5527;1.24158E+18;22/3/2020 04:15;Camila✨;Colombia;False;0;0;es;jueves con 100 casos nuevos altas;2
5528;1.24158E+18;22/3/2020 04:15;Marlon Cárdenas.;Colombia;False;0;0;es;ante baja casos relaja medidas contra noreste españa las autoridades…;0
5548;1.24158E+18;22/3/2020 04:15;Ƥσcнσ;Uruguay;False;1;0;es;registraron 164 casos nuevos murieron ciudadanos más por este…;0
5561;1.24158E+18;22/3/2020 04:15;Ricardo Fonseca;Argentina;False;0;0;es;los hospitales los ángeles están operando límite por aumento casos;2
5585;1.24158E+18;22/3/2020 04:15;Osvi Neri;Mexico;False;1;15;es;¡ centro recursos sobre universidad sido nombrado uno los mejores …;2
5598;1.24158E+18;22/3/2020 04:15;Chinchu el Mosquito Loco;Argentina;False;2;1;es;reconoce federación nuevo laredo por hacer las cosas bien ante covid;2
5605;1.24158E+18;22/3/2020 04:15;Francisco Morante;Peru;False;0;0;es;trata nicolás castro mediocampista ofensivo que tuvo algunos minutos los tres partidos que equip…;0
5610;1.24158E+18;22/3/2020 04:16;Artisan Family Hotels & Resorts Collection;Mexico;False;0;0;es;ciudad hoy llegó nivel escala casos;2
5611;1.24158E+18;22/3/2020 04:16;LG ABOGADOS Y NOTARIOS DE EL SALVADOR;El Salvador;False;4;18;es;669 casos nuevos provincia 315 hasta momento hay 134 216 positivos …;2
5612;1.24158E+18;22/3/2020 04:16;Elías Del Toro Valenzuela;Mexico;False;0;1;es;reporte del sobre casos 134 216 muertes 956 personas…;0
5619;1.24158E+18;22/3/2020 04:16;Camila Suárez F. #CúcutaDigna;Colombia;False;1;2;es;moderna anuncia vacuna con casi efectividad mientras aumentan casos restricciones informa verónica villafañe …;2
5626;1.24158E+18;22/3/2020 04:16;PG Infectología HUAL;Spain;False;1;0;es;¡ salvó tri anuncian negativos …;2
5633;1.24158E+18;22/3/2020 04:16;Sir Yulians ®🎄;Bolivia;False;0;0;es;registra sólo casos las últimas horas según informó val…;2
5639;1.24158E+18;22/3/2020 04:16;perfectly splendid 🌸;Uruguay;False;0;1;es;imágenes exclusivas con conductor equipo pese distintas …;0
5642;1.24158E+18;22/3/2020 04:16;Berna Mijares;Venezuela;False;2;18;es;parece esta descontrolando cuestión está claro qué hay que convivir con virus que vino para que…;1
5648;1.24158E+18;22/3/2020 04:16;Chilena de ❤️;Chile;False;0;1;es;este jueves informan 201 nuevos contagiados san juan;2
5659;1.24158E+18;22/3/2020 04:16;Edil Alejandro Forero;Colombia;False;0;2;es;organización panamericana salud espera tener vacuna contra latinoamérica entre marzo…;2
5695;1.24158E+18;22/3/2020 04:16;ESTEBAN.-.;Colombia;False;0;3;es;suma mil 825 muertes por número hospitalizados mantienen;0
5701;1.24158E+18;22/3/2020 04:16;Andrés Giordano;Chile;False;2;2;es;diez muertos 219 contagiados río negro bariloche volvió superar centena…;2
5709;1.24158E+18;22/3/2020 04:16;Noticias Día a Día.;Colombia;False;0;0;es;sin muertes pero con casos nuevos así avanza pandemia …;0
5746;1.24158E+18;22/3/2020 04:16;laluzdetamaulipas;Mexico;False;0;0;es;este jueves confirmaron 097 nuevos positivos 186 muertes argentina total infectados …;1
5776;1.24158E+18;22/3/2020 04:16;Nohelia González;United States;False;3;5;es;acuerdo con sondeo realizado recientemente por consultora menos los esta…;2
5794;1.24158E+18;22/3/2020 04:16;María;El Salvador;False;0;4;es;estos son dos equipos especializados fundamentales investigación epidemiológica puedes conseguirlos cis…;2
5812;1.24158E+18;22/3/2020 04:16;Mily Larreategui⚡️;Panama;False;0;1;es;jefe para sobre pandemia hay una luz final del túnel pero serán seis meses difíciles…;2
5815;1.24158E+18;22/3/2020 04:16;Diario de Yucatán;Mexico;True;2;3;es;dando tumbos con dividida alcaldías para fin semana otras para siguiente …;2
5824;1.24158E+18;22/3/2020 04:16;Portal Diario;Argentina;False;1;1;es;muertes diarias por crecen nuevos casos disparan medidas aislamiento comienzan …;2
5825;1.24158E+18;22/3/2020 04:16;Emilio J;United States;False;0;0;es;muertes diarias por crecen nuevos casos disparan medidas aislamiento comienzan…;2
5834;1.24158E+18;22/3/2020 04:16;Yolann Chávez;Mexico;False;0;0;es;informe epidemiológico;2
5844;1.24158E+18;22/3/2020 04:16;Marco A. Díaz Pina;Mexico;False;0;0;es;eeuu camino las vacaciones navideñas las pruebas covid reaparecieron nuevo;2
5848;1.24158E+18;22/3/2020 04:16;Rubén Luengas;United States;False;54;76;es;toque queda ojo militar 10pm provisional los casos estan…;2
5854;1.24158E+18;22/3/2020 04:16;Salomé Mejía;Colombia;False;0;0;es;ciudad mantiene cerca las cifras reportadas esta semana provincia fueron 669 contagios las…;2
5856;1.24158E+18;22/3/2020 04:16;elsalvador.com;El Salvador;True;34;243;es;carrera por vacuna astrazéneca dice que genera anticuerpos los casos;2
5865;1.24158E+18;22/3/2020 04:16;Angelacho Rodriguez;Venezuela;False;0;0;es;coronavirus misiones superó los 450 casos …;2
5876;1.24158E+18;22/3/2020 04:16;David Cangahuala;Peru;False;0;0;es;actualización;2
5878;1.24158E+18;22/3/2020 04:16;Lentejita🎄🇨🇴;Colombia;False;0;10;es;¡qué cosas hacer aquí listado bichillos luz …;2
5880;1.24158E+18;22/3/2020 04:16;루이스 🔴 센스쟁이 🇨🇴;Colombia;False;0;1;es;del mirá;2
5883;1.24158E+18;22/3/2020 04:16;Carlos Tubino;Peru;False;13;32;es;las autoridades salud local estatal federal piden que este año celebre día acción gracias solam…;2
5885;1.24158E+18;22/3/2020 04:16;Jorge Cano;Mexico;False;0;0;es;dos nuevo estudios realizados por científicos chinos muestran que nuevo 2019 ncov similar que causó…;2
5886;1.24158E+18;22/3/2020 04:16;Javier A. Ramos Z.;Colombia;False;4;26;es;les aspirantes vecinos ejerciendo violencia psicológica que asemejan animales furiosos jaula est…;0
5892;1.24158E+18;22/3/2020 04:16;Milko Manrique;Venezuela;False;1;1;es;vacuna johnson johnson costará menos dólares saldrá 2021 comercio perú …;2
5905;1.24158E+18;22/3/2020 04:16;SIA RADIO;Colombia;False;1;2;es;santa este jueves fueron confirmados 669 nuevos casos provincia 315 …;2
5910;1.24158E+18;22/3/2020 04:16;Radio Anime Teziutlán;Mexico;False;0;0;es;engañosa conexión las vacunas con supuesta bonanza económico bursátil que prepara para …;1
5929;1.24158E+18;22/3/2020 04:16;el figu;Argentina;False;13;31;es;860 590…;2
5949;1.24158E+18;22/3/2020 04:16;Gabriela🇵🇦🥀;Panama;False;0;1;es;los hospitales coruñeses registran 168 pacientes por coronavirus once más que ayer nueve …;2
5952;1.24158E+18;22/3/2020 04:16;PG Infectología HUAL;Spain;False;2;1;es;suma 183 246 positivos por notifica 073 fallecidos;2
5970;1.24158E+18;22/3/2020 04:16;Dhary Deschamps;Chile;False;0;0;es;848 101…;2
5989;1.24158E+18;22/3/2020 04:16;El Universal Cultura;Mexico;False;3;2;es;vivo español funcionarios california detallan orden quedarse casa las recomendaciones para …;2
6012;1.24158E+18;22/3/2020 04:17;Daniel San;Argentina;False;0;0;es;día fecha encuentran internadas 082 personas camas unidades críticas para adultos covid …;0
6021;1.24158E+18;22/3/2020 04:17;Demian;Mexico;False;0;0;es;reportan hoy casos para 669 provincia;2
6032;1.24158E+18;22/3/2020 04:17;Alcira Gomez Heneidi;Mexico;False;0;3;es;desde hace días los casos diarios covid positivo bajan siendo mínimo 104 máx…;2
6043;1.24158E+18;22/3/2020 04:17;Emilio Morales;Mexico;False;2;2;es;reportan 860 casos nuevo récord contagios aquí más detalles …;2
6044;1.24158E+18;22/3/2020 04:17;El Mismo País;Venezuela;False;1;1;es;rancagua las ventajas que traería para comuna avanzar fase apertura inicial;2
6072;1.24158E+18;22/3/2020 04:17;Amndré Rentería;El Salvador;False;5;5;es;ministerio salud confirmó 487 nuevos casos por que tota…;2
6074;1.24158E+18;22/3/2020 04:17;Felipe Gamboa;Chile;False;0;0;es;cantidad fallecidos llegó 532;0
6077;1.24158E+18;22/3/2020 04:17;M I G U E L ☩;Colombia;False;0;0;es;gabriel neves tiene caso volante tricolor suma lista…;2
6081;1.24158E+18;22/3/2020 04:17;Pandaniel;Mexico;False;0;0;es;argentina confirmaron 097 contagios 186 nuevas muertes las últimas horas ¿ quieren …;1
6100;1.24158E+18;22/3/2020 04:17;Ricardo Montero #YoVotéAprueboCC;Chile;False;0;0;es;poder hacer acto colación por sección con presencia dos adultos que acompañen egresado para que…;2
6102;1.24158E+18;22/3/2020 04:17;Carlos Castillo;Peru;False;1;1;es;bill gates opina que tras estaremos tercio menos horas oficina predicción…;2
6103;1.24158E+18;22/3/2020 04:17;Dianaegzz;Mexico;False;13;25;es;dia 160 cuarentena nacional día del aislamiento selectivo …;2
6104;1.24158E+18;22/3/2020 04:17;Olimar Lourido;United States;False;0;0;es;noviembre 2019 hoy hace año ciudad wuhan china registraba primer caso covid más …;2
6114;1.24158E+18;22/3/2020 04:17;Nidia Zulimar;Venezuela;False;0;0;es;recurrente ver incumplimiento calle pero peor resulta verlo las oficinas trabajo del gobierno …;0
6140;1.24158E+18;22/3/2020 04:17;Rodrigo Lüttecke;Chile;False;0;0;es;“para los últimos cursos del nivel primario secundario nuestra provincia autorizar con aprobación del …;2
6145;1.24158E+18;22/3/2020 04:17;Rodri;Argentina;False;0;0;es;ministro salud secretaria prevención promoción salud presentaron…;2
6148;1.24158E+18;22/3/2020 04:17;Heiddy Gutiérrez R.;Colombia;False;0;0;es;último informe sobre uruguay correspondiente noviembre;2
6150;1.24158E+18;22/3/2020 04:17;Aydrian;Mexico;False;6;22;es;combinado nacional así como cuerpo técnico staff fueron sometidos pruebas que resultaron negativas …;0
6151;1.24158E+18;22/3/2020 04:17;ᴍᴇʟᴀ;Argentina;False;0;1;es;parte del día muertes 097 nuevos casos covid …;0
6171;1.24158E+18;22/3/2020 04:17;Sofía;Argentina;False;0;1;es;casos españa 1574063 ayer 1542467 ayer hoy 1557830 sobre …;2
6173;1.24158E+18;22/3/2020 04:17;sᴏғʏ🦋;Argentina;False;0;3;es;coronavirus perú vivo cifras noticias día 249 del estado emergencia hoy jueves noviembre …;1
6175;1.24158E+18;22/3/2020 04:17;Gerardo Rguez. Novoa;Mexico;False;0;0;es;bcr economía peruana caerá pero menos proyectado este año diario gestión …;0
6177;1.24158E+18;22/3/2020 04:17;leoncio andres palomino rojas;Peru;False;0;0;es;dato estados unidos tiene ensamblados 100 millones vacunas contra;0
6178;1.24158E+18;22/3/2020 04:17;👋 HᴏʟᴀSᴀʟᴛᴀ 👋;Argentina;False;0;1;es;vacuna johnson johnson costará menos dólares saldrá 2021 comercio perú…;2
6180;1.24158E+18;22/3/2020 04:17;Arturo Barba;Mexico;False;1;4;es;con nuevo fallecimiento casos nuevos 3555 análisis procesados aumento 829 casos activos actualización …;1
6184;1.24158E+18;22/3/2020 04:17;Vicente Javier Espeche;Argentina;False;1;2;es;mundo tener abiertas las escuelas primarias genera más contagios teléfono para los gremiali…;2
6192;1.24158E+18;22/3/2020 04:17;✖ Turco ✖;Argentina;False;0;4;es;aprueba plan millones euros para ayudar las empresas afectadas por …;2
6214;1.24158E+18;22/3/2020 04:17;MercadosAT;Argentina;False;0;1;es;conoce ingrediente que gracias sus nutrientes ayuda prevenir otras enfermedades https …;2
6218;1.24158E+18;22/3/2020 04:17;EL GUACHARO 95;Venezuela;False;0;0;es;reluciente día …;2
6221;1.24158E+18;22/3/2020 04:17;Lil Cork ⭐️;Argentina;False;0;1;es;galicia dado paso más para evitar los contagios multa hasta 000 para quién niegue vacunarse hacer una …;0
6223;1.24158E+18;22/3/2020 04:17;Moises Moreno S ©;Colombia;False;1;0;es;este iniciará estudio poblacional que primera etapa debe detectar los cuerpos guardi…;2
6235;1.24158E+18;22/3/2020 04:17;Ceila Mtz;United States;False;0;0;es;emotivo testimonio una trabajadora primera linea del sector salud que atiende pacientes con …;2
6237;1.24158E+18;22/3/2020 04:17;La Región.Mx;Mexico;False;0;0;es;hay 669 contagios día hoy más que ayer confirmaron 669 nuevos contagios cov…;2
6255;1.24158E+18;22/3/2020 04:17;MM;Argentina;False;0;3;es;reporte jueves mantiene bajo línea los 500 casos diarios;2
6267;1.24158E+18;22/3/2020 04:17;La Patilla;Venezuela;True;4;5;es;desde inicio pandemia confirmaron 105 834 casos los cuales 659 encuentr…;0
6273;1.24158E+18;22/3/2020 04:17;Ricardo Montero #YoVotéAprueboCC;Chile;False;0;0;es;cuídate desde este viernes todos los comercios los ángeles deberán seguir estas medidas para evitar contagi…;1
6278;1.24158E+18;22/3/2020 04:17;†𝑳𝒊𝒍 𝑴𝒙𝒏𝒙 †;United States;False;5;26;es;126 casos nuevos tierra del fuego;2
6292;1.24158E+18;22/3/2020 04:17;Rubén Dario;Ecuador;False;0;0;es;crisis del los datos clave pandemia para decisiones del comité expertos del …;0
6293;1.24158E+18;22/3/2020 04:17;Kanata;Spain;False;1;1;es;impulsa masivos para detectar casos esta medida comenzará mañana…;2
6294;1.24158E+18;22/3/2020 04:17;Carlos Ramírez gnr;Mexico;False;0;0;es;con fallecidos totales 829 casos activos personas cuidados intensivos actualización info…;2
6295;1.24158E+18;22/3/2020 04:17;Caracol Radio Medellín;Mexico;False;4;3;es;director para europa oms señaló que los confinamientos son una medida último recurso …;0
6298;1.24158E+18;22/3/2020 04:17;azul jazmin;Argentina;False;0;1;es;justicia ordenó formosa que permita ingreso los varados;2
6299;1.24158E+18;22/3/2020 04:17;Jvl;El Salvador;False;0;0;es;por orden suspende uso gas lacrimógeno fuente …;0
6309;1.24158E+18;22/3/2020 04:17;Miguel Á. Hernandez;Mexico;False;0;0;es;crisis del los datos clave pandemia para decisiones del comité expertos…;0
6331;1.24158E+18;22/3/2020 04:17;Carlos Moreira;Ecuador;False;0;1;es;077 sanidad por cristo jesús 077 edwin ramos agosto 2020 hrs tar…;2
6348;1.24158E+18;22/3/2020 04:17;Ricardo Osorno;Costa Rica;False;0;0;es;incidencia acumulada del comunidades autónomas españolas los últimos días https …;0
6349;1.24158E+18;22/3/2020 04:17;Ricardo Montero #YoVotéAprueboCC;Chile;False;0;0;es;con nuevo fallecimiento casos nuevos 3555 análisis procesados aumento 829 casos activos actualiza…;0
6357;1.24158E+18;22/3/2020 04:17;Daniel Chaparro;Colombia;False;0;0;es;jornada hoy produce nuevo récord casos activos fallecimiento número nuevos …;1
6363;1.24158E+18;22/3/2020 04:17;Jaime Pozo;Ecuador;False;0;0;es;pfizer gestionará permiso estados unidos europa para que vacuna comience aplicar este año …;2
6369;1.24158E+18;22/3/2020 04:17;Fonck;Argentina;False;0;0;es;argentina registró 097 nuevos casos del coronavirus sars cov con que número total contagios elevó …;2
6371;1.24158E+18;22/3/2020 04:17;Mario Esteban;Colombia;False;0;0;es;esta bien pero abran escuelas virtuales también adviertan del peligro exepto españa …;2
6376;1.24158E+18;22/3/2020 04:17;Roberto H. Fuentes P;Venezuela;False;1;0;es;reclamación diario …;0
6377;1.24158E+18;22/3/2020 04:17;Angel;Mexico;False;0;0;es;las medidas algunos gobiernos contra covid;0
6379;1.24158E+18;22/3/2020 04:17;Cristian;Peru;False;0;2;es;provincia superó los 600 mil contagios con los datos aportados por;2
6386;1.24158E+18;22/3/2020 04:17;thommm;Colombia;False;0;0;es;provincia superó los 600 mil contagios con los datos aportados por …;2
6389;1.24158E+18;22/3/2020 04:17;!Fernando!;Venezuela;False;0;1;es;los números argentina provincia buenos aires;2
6423;1.24158E+18;22/3/2020 04:18;Javier Tarazona;Venezuela;False;3;4;es;ciudad méxico sin ebrios claudia shenbaum titular del gobierno capitalino informó que alcaldías …;2
6440;1.24158E+18;22/3/2020 04:18;alecabral;Argentina;False;3;12;es;ponemos disposición informe situación por covid uruguay correspondiente …;2
6441;1.24158E+18;22/3/2020 04:18;Daniel;Argentina;False;0;5;es;pandemia complicado aún más acceso las mujeres parto humanizado estreno parir siglo xxi aco…;0
6476;1.24158E+18;22/3/2020 04:18;JRdigital;Mexico;False;1;0;es;covid deja más 000 familias sin ingresos canarias …;2
6487;1.24158E+18;22/3/2020 04:18;Christopher Tamez 🇲🇽;Mexico;False;0;0;es;gobernador anunció que trabajo esencial las reuniones deben parar entre las las durante …;0
6492;1.24158E+18;22/3/2020 04:18;Paco Valencia;Mexico;False;0;0;es;mil millones empleos destruidos mundo que podría dejar este año maldito columna …;0
6496;1.24158E+18;22/3/2020 04:18;Libeth.🍋;Colombia;False;0;7;es;este gráfico interactivo puede verse claramente cómo ido evolucionando territorialmente …;2
6497;1.24158E+18;22/3/2020 04:18;david palmerin;Mexico;False;0;0;es;secretario general ocde josé ángel gurría expresó que gobierno debe tener como prioridad evitar los …;0
6501;1.24158E+18;22/3/2020 04:18;viviana torres alfaro;Argentina;False;0;0;es;notifica 223 nuevos casos mantiene cifras más bajas que semanas anteriores aún así …;2
6521;1.24158E+18;22/3/2020 04:18;Diego;Chile;False;0;0;es;hechos opiniones;2
6540;1.24158E+18;22/3/2020 04:18;🇸🇻❤️;United States;False;1;0;es;actualmente transitan enfermedad unos 145 mil pacientes 200 ellos cuidados intensivos desde inic…;0
6541;1.24158E+18;22/3/2020 04:18;ArturoElEditor;Mexico;False;0;5;es;informó 097 nuevos casos 186 fallecidos por covid nuestro …;0
6544;1.24158E+18;22/3/2020 04:18;Municipalidad de Ancón;Peru;False;0;2;es;suma 207 nuevos casos 033 altas comunitat valenciana nuevos casos por…;2
6547;1.24158E+18;22/3/2020 04:18;geopoliting;Colombia;False;0;0;es;multas entre 000 600000 euros por negarte vacunación este vídeo médico nos las pautas las preguntas…;0
6559;1.24158E+18;22/3/2020 04:18;Abru Cabral 🎀;Argentina;False;0;0;es;argentina registró 097 nuevos casos del coronavirus sars cov con que número total contagios elevó…;2
6579;1.24158E+18;22/3/2020 04:18;Iván 📢💨#LibertadALosPP;Chile;False;1;1;es;corte falló contra gildo insfrán ordenó libre circulación los más 500 formoseños varados desde …;0
6582;1.24158E+18;22/3/2020 04:18;Sr. Gerardo para usted.;Poland;False;0;0;es;186 muertos 097 las últimas horas;0
6592;1.24158E+18;22/3/2020 04:18;🎄 Eibra 🎄;Argentina;False;0;5;es;detalle abro hilo sobre situación andalucía con una colección mapas que recogen los …;2
6608;1.24158E+18;22/3/2020 04:18;Wolvie;Spain;False;0;1;es;brindó detalles sobre operativo que impulsará;2
